id,title,slug,url,topic,difficulty,companies,tags,source,status,order_id,internal_difficulty,version,last_edited_at,last_edited_by,has_edits,is_published,prompt,hint,solution,answers,is_premium,is_solution_free
lABUysthHKgEFzRLpRDi,OLS Review III,ols-review-iii,https://www.quantguide.io/questions/ols-review-iii,statistics,easy,Squarepoint Capital,Linear Regression,Wackerly example 11.3,published,4720785,1,1,2023-11-4 23:59:02 America/New_York,Gabe,False,True,"Given the following data, $(x, y)$: $(-2, 0), (-1, 0), (0, 1), (1, 1), (2, 3)$, Bob does a simple linear regression modeling $Y = \beta_0 + \beta_1 x + \epsilon$, where $\mathbb{E}[\epsilon] = 0$ and $\text{Var}[\epsilon] = \sigma^2$. Estimate $\sigma^2$.","\[\begin{aligned}
    \hat{\beta}_1 &= \frac{S_{xy}}{S_{xx}}, \\
    \hat{\beta}_0 &= \bar{y} - \hat{\beta}_1 \bar{x}.
\end{aligned}\] Use $s^2$ as an unbiased estimate for $\sigma^2$.","It can be shown that $s^2 = \frac{\text{SSE}}{n - 2}$ is an unbiased estimator for $\sigma^2$ in the case where there are 2 $\beta$ parameters. First, let's determine the least-squares estimators for the $\beta$ parameters.
We know that 
\[\begin{aligned}
    \hat{\beta}_1 &= \frac{S_{xy}}{S_{xx}}, \\
    \hat{\beta}_0 &= \bar{y} - \hat{\beta}_1 \bar{x}.
\end{aligned}\]
For our data, we easily find $S_{xy} = \sum_{i = 1}^n (x_i - \bar{x})(y_i - \bar{y}) = 7$, and $S_{xx} = \sum_{i = 1}^n (x_i - \bar{x})^2 = 10$. Hence $\hat{\beta}_1 = \frac{7}{10}$, and $\hat{\beta}_0 = 1 - 0 = 1$.
We can now compute the sum of squared estimate of errors (SSE) with the following formula:
\[\begin{aligned}
    \text{SSE} &= S_{yy} - \hat{\beta}_1 S_{xy} \\
    &= 6 - \frac{7}{10} \cdot 7 = \frac{11}{10} \\
    \Rightarrow \frac{\text{SSE}}{n - 2} &= \frac{11/10}{5 - 2} = \frac{11}{30}
\end{aligned}\]","[""11/30""]",False,False
8fPgt9jHM8wXy4jLtE2B,Friendly Competition,friendly-competition,https://www.quantguide.io/questions/friendly-competition,probability,easy,Optiver | SIG | Old Mission | Citadel | Squarepoint Capital,Conditional Probability,,published,4730180,1,2,2023-9-29 09:35:58 America/New_York,Gabe,False,True,"Players $1$ and $2$ respectively start with $\$1$ and $\$2$. They flip a coin with probability $\dfrac{2}{3}$ of heads on each toss. Player $1$ receives $\$1$ from Player 2 if the coin shows heads. Otherwise, Player 2 receives $\$1$ from Player 1. Find the probability Player 2 goes broke first i.e. Player 1 wins.","Let $p$ be the probability player $1$ wins. Consider what happens under the two coin flip sequences $TT,TH,HT,HH$.","Let $p$ be the probability player $1$ wins. If the first flip is tails, then player $1$ loses automatically. If we go $HT$, then we are back where we started and player $1$ has probability $p$ of winning. This occurs with probability $\dfrac{2}{3} \cdot \dfrac{1}{3} = \dfrac{2}{9}$ by independence of the coins. If we go $HH$, then player $1$ wins. This occurs with probability $\dfrac{2}{3} \cdot \dfrac{2}{3} = \dfrac{4}{9}$ Therefore, by Law of Total Probability, $p = \dfrac{2}{9}p + \dfrac{4}{9}$. Solving this for $p$ yields $p = \dfrac{4}{7}$.","[""4/7""]",True,False
t5cvMyBXol32QRw2i55F,Weird Die,weird-die,https://www.quantguide.io/questions/weird-die,probability,easy,,Discrete Random Variables | Conditional Probability | Calculus,og,published,4731803,2,1,2023-9-28 20:28:23 America/New_York,Gabe,False,True,"A $6-$sided die shows the values $1-6$ with respective probabilities $1/6, 1/5 - x, 1/10 + 2x, 1/5-x, 1/6,$ and $1/6$. Find the value of $x$ that maximizes the probability of obtaining a sum of $7$ when you roll this die twice. ","You can obtain a sum of $7$ by rolling a permutation of $(1,6), (2,5),$ or $(3,4)$. Write a function $p(x)$ that yields the probability of a sum of $7$ in $2$ rolls given $x$. Then, take the derivative to maximize.","You can obtain a sum of $7$ by rolling a permutation of $(1,6), (2,5),$ or $(3,4)$. The probability of a permutation of $(1,6)$ is $2 \cdot 1/6 \cdot 1/6 = 1/18$. The probability of a permutation of $(2,5)$ is $2 \cdot 1/6 \cdot \left(1/5 - x\right)$. The probability of a permutation of $(3,4)$ is $(1/10 + 2x) \cdot (1/5 - x)$. Adding all of these and expanding, if $p(x)$ represents the probability of obtaining a sum of $7$ in $2$ rolls with $x$ as the input for our die, $$p(x) = -4x^2 + \dfrac{4}{15}x + \dfrac{73}{450}$$ We can use the formula $x^* = -\dfrac{b}{2a}$ to find the $x-$coordinate of the maximum. In particular, $x^* = -\dfrac{4/15}{-8} = \dfrac{1}{30}$.","[""1/30""]",False,False
8MZPX53Z8UV1ZDjS0Est,Digit Difference,digit-difference,https://www.quantguide.io/questions/digit-difference,brainteasers,medium,,,jhu prob,published,4737706,3,1,2023-9-8 11:38:58 America/New_York,Gabe,False,True,"Find the average of all ten-digit base-ten positive integers $\overline{d_9d_8\ldots d_1d_0}$ that satisfy the property $|d_i - i| \leq 1$ for all $i \in \{0, 1, \ldots, 9\}$.","We are allowed to select $d_9$ from $\{8, 9\}$, $d_0$ from $\{0, 1\}$, and $d_i$ from $\{i - 1, i, i + 1\}$ for all $i \in \{1, 2, \ldots, 8\}$.","We are allowed to select $d_9$ from $\{8, 9\}$, $d_0$ from $\{0, 1\}$, and $d_i$ from $\{i - 1, i, i + 1\}$ for all $i \in \{1, 2, \ldots, 8\}$. The average we wish to compute is the expected value of $\displaystyle \sum_{i=0}^{9} d_i\cdot10^i$, where each digit $d_i$ is selected independently per a uniform distribution over its set of possible values. $\mathbb{E}[d_i] = i$ for all $1 \leq i \leq 8$, as it is uniform over $\{i-1,i,i+1\}$. For $i = 0$ and $9$, the means are $0.5$ and $8.5$, respectively. By linearity of expectation,
$$\mathbb{E}\left[\sum_{i=0}^{9} d_i\cdot10^i\right] = \sum_{i=0}^{9} \mathbb{E}[d_i]\cdot10^i = 8.5\cdot10^9 + \sum_{i=1}^{8} i\cdot10^i + 0.5\cdot10^0 = 9376543210.5 = \frac{18753086421}{2}.$$","[""18753086421/2""]",False,False
aPtiTaULGBsdnXqNlTYm,Safe Cracking,safe-cracking,https://www.quantguide.io/questions/safe-cracking,brainteasers,hard,Citadel | IMC,Combinatorics,,published,4738470,3,1,2023-10-6 10:49:32 America/New_York,Gabe,False,True,"An electronic safe has a three digit passcode. You are given three constraints regarding the code. Firstly, the code is not an odd number. Secondly, the code does not contain the number six. Lastly, one of the digits appears more than once. How many possible three digit entries satisfy these three requirements?","Consider building the initial space of possibilities using the first two constraints, before casing on the third constraint.","Let us look at the first two constraints while thinking about the possibilities of each of the three digits. The units digit must be an even number that is not six, and thus has four possibilities. The tens and hundreds place both have nine possibilities. Now onto the third constraint to determine the total number of codes that satisfy all three. In order for one of the digits to appear, there are four cases to consider: first two digits are the same and the third is different; the first and third digits are the same and the second is different, the second and third digits are the same and the first is different; all three digits are the same. We will consider each one separately.
$$\newline$$
Case 1: The first two digits are either the same odd number or the same even number. If they are both odd, then the third digit can be any of its four choices. If they are both even, then the third digit can be any of the three choices such that it is a different even number. The number of total possibilities is $5\times 4 + 4 \times 3 = 32$.
$$\newline$$
Case 2: The first and third digits can be any one of four choices, limited by the options that the third digit has. The second digit can be any one of the eight choices such that it is a different number. The number of total possibilities is $4 \times 8 = 32$.
$$\newline$$
Case 3: Note that this case is symmetrical to the previous case. The second and third digits can be any one of four choices, limited by the options that the third digit has. The first digit can be any one of the eight choices such that it is a different number. The number of total possibilities is $4 \times 8 = 32$. 
$$\newline$$
Case 4: The three digits can be any one of four choices, limited by the options that the third digit has. The number of total possibilities is $4$. 
$$\newline$$
In conclusion, the total number of three digit entries satisfy these three requirements is $32+32+32+4=100$.","[""100""]",True,False
TUZ4lS4scRH5wJQgr7sB,Relatively Prime Coins,relatively-prime-coins,https://www.quantguide.io/questions/relatively-prime-coins,statistics,medium,,Discrete Random Variables,,published,4745302,0,,,,,True,"You flip a fair coin $n$ times. Let $X$ denote the number of heads, and let $Y$ denote the number of tails. $\mathbb{E}[XY]$ can be expressed in the form 
\[\begin{aligned}
\frac{an^2 + bn + c}{d}
\end{aligned}\]
for some integers $a, b, c, d$, where $a, b, c$ are each relatively prime with $d$. What is $a + b + c + d$?","If $X$ heads are flipped out of a total of $n$ coin tosses, then $Y = n - X$ tails are flipped.Consider substituting this expression in for $Y$ and applying the linearity of expectation. ","If $X$ heads are flipped out of a total of $n$ coin tosses, then $Y = n - X$ tails are flipped. Let's substitute this expression in for $Y$, simplify, and apply the linearity of expectation. 
\[\begin{aligned}
    \mathbb{E}[XY] &= \mathbb{E}[X(n - X)] \\
    &= n \cdot \mathbb{E}[X] - \mathbb{E}[X^2]
\end{aligned}\]
Note that $X \sim \text{Binom}(n, 0.5)$. Recall that for some $Z \sim \text{Binom}(n, p)$, $\mathbb{E}[Z] = np$ and $\text{Var}(Z) = npq$, where $q = 1 - p$. So, 
\[\begin{aligned}
    \mathbb{E}[X] &= \frac{n}{2} \\
    \text{Var}[X] &= \frac{n}{4}
\end{aligned}\]
We can compute $\mathbb{E}[X^2]$ as follows:
\[\begin{aligned}
    \text{Var}[X] &= \mathbb{E}[X^2] - (\mathbb{E}[X])^2 \\
    &= \frac{n}{4} \\
    \Rightarrow \mathbb{E}[X^2] &= \frac{n}{4} + \left( \frac{n}{2} \right)^2 \\
\end{aligned}\]
Returning to our original expression of interest,
\[\begin{aligned}
    \mathbb{E}[XY] &= \mathbb{E}[X(n - X)] \\
    &= n \cdot \mathbb{E}[X] - \mathbb{E}[X^2] \\
    &= \frac{n^2}{2} - \frac{n^2}{4} - \frac{n}{4} \\
    &= \frac{n^2 - n}{4}.
\end{aligned}\]
Our solution is therefore $1 - 1 + 4 = 4$. ","[""4""]",True,False
CFGq44L3wmnEEFVVOMlk,Oil Profits I,oil-profits-i,https://www.quantguide.io/questions/oil-profits-i,probability,easy,SIG,Games | Expected Value,edited online source,published,4751033,1,1,2023-10-19 13:09:27 America/New_York,Gabe,False,True,"A drilling company must decide whether or not to drill oil at some site. The company can drill the site for a price of $\$350,000$ paid up front. Afterwards, the company will learn if there is actually oil at this site. If there is oil, the company will generate $\$1,400,000$ in revenue. If there is no oil, there will be no future profits. Let $p$ be the probability there is oil at this site. What is the minimum value of $p$ such that the company should drill if they act rationally?","What are the two outcomes, and what is the profit associated to each?","In the event that there is oil (which occurs with probability $p$), the company makes $\$1,050,000$ in profit. If there is no oil, which occurs with probability $1-p$, the company loses $\$350,000$. Therefore, we need to find the smallest $p$ such that $$1050000p - 350000(1-p) \geq 0$$ The smallest such $p$ can be solved to be $1/4$.","[""1/4""]",True,False
iHHLOFgJsv4Gd36OqNdH,Double Data Trouble III,double-data-trouble-iii,https://www.quantguide.io/questions/double-data-trouble-iii,statistics,easy,Two Sigma | Squarepoint Capital,Linear Regression,,published,4760530,2,2,2023-11-5 00:03:09 America/New_York,Gabe,False,True,"Suppose that you run linear regression on some dataset and obtain the coefficients $\hat{y}_i = \hat{\beta}_0 + \hat{\beta}_1 x_i$. Let $t_0$ be the $t-$statistic obtained when testing the null hypothesis $H_0: \beta_1 = 0$ against $H_A: \beta_1 \neq 0$. Suppose that we duplicate our data and then run linear regression again on this new data set. Let $\hat{y}_i= \hat{\beta}_0' + \hat{\beta}_1' x_i$ be the new coefficients that are obtained. If $t_1$ is the corresponding $t-$statistic obtained when testing the null hypothesis $H_1: \beta_1' = 0$ against $H_A: \beta_1' \neq 0$, find $\dfrac{t_1^2}{t_0^2}$. If it can't be determined, enter $-1$.","From Double Data Trouble II, we know that the variance of our estimate is reduced by $\dfrac{1}{2}$, so the standard error is reduced by $\dfrac{1}{\sqrt{2}}$.","From Double Data Trouble II, we know that the variance of our estimate is reduced by $\dfrac{1}{2}$, so the standard error is reduced by $\dfrac{1}{\sqrt{2}}$. As $t_0 = \dfrac{\hat{\beta}_1}{s\left\{\hat{\beta}_1\right\}}$, we know that the estimate $\hat{\beta}_1'$ is the same from Double Data Trouble I, and that the standard error in the denominator is $\dfrac{1}{\sqrt{2}}$ as large for $\hat{\beta}_1'$, we get that $t_1 = \sqrt{2} t_0$, meaning that $t_1^2 = 2t_0^2$.","[""2""]",True,False
sId3eqi4LCozoXhUgiAo,Asset Dynamics,asset-dynamics,https://www.quantguide.io/questions/asset-dynamics,pure math,easy,,Stochastic Calculus | Finance,,published,4761381,1,4,2023-9-30 23:21:41 America/New_York,Gabe,False,True,"Let $X$ denote an asset that has the following dynamics with $X_0 = 2$.

$$dX_t = 5 dt + 2 dW_t$$

where $dW_t$ is a standard Brownian motion. 

Find the mean $\mu_T$ and variance $\sigma^2_T$ of $X_T$, where $T = 0.2$. Give the answer in the format of $\mu_T * \sigma^2_T$. ","Remember that a standard Brownian Motion follows $W_t \sim \mathcal{N}(0,t)$","When we have an asset following dynamics $dX_t = a \ dt + b \ dW_t$, where $a, b \in \mathbb{R}$, we have the following properties. 

$$\begin{align*}
\mu_T &= X_0 + a T \\ 
\sigma^2_T &= b^2 T 
\end{align*}$$

We can also obtain these results intuitively without using the fact that a standard Brownian Motion follows $W_t \sim \mathcal{N}(0,t)$. The Brownian motion component is the randomness contributing part, with mean $0$. Thus, we can expect our time $T$ value to increase in direction by $a \ dt$ with an initial position of $X_0$. We can then use properties of a normal distribution to obtain the variance of our time $T$ position (as the $dW_t$ term contributes solely to the randomness of our time $T$ position. We can see that $b \ \mathcal{N}(0, t) = \mathcal{N}(0, b^2t)$. 

 

","[""2.4""]",True,False
AQIlzQKzGv4hVrTbHuGu,Precise N Sum,precise-n-sum,https://www.quantguide.io/questions/precise-n-sum,probability,medium,,Conditional Probability | Discrete Random Variables,https://math.stackexchange.com/questions/2452389/what-is-the-formula-that-the-sum-of-three-independent-uniform-discrete-random-va?rq=1,published,4763283,2,,,,,True,"Suppose $N > 0$ is an integer. Let $X_1,X_2,X_3$ be independently selected uniformly at random from the set $\{0,1,\dots,N\}$. Let $p_N = \mathbb{P}[X_1 + X_2 + X_3 = N]$. Find $\displaystyle \lim_{N \rightarrow \infty} Np_N$. If this limit does not exist, enter $-1$.","For $X_1+X_2+X_3 = N$ to occur, we would need $X_1 + X_2 \leq N$ and $X_3 = N - X_1 - X_2$ to occur simultaneously. Condition on the first event happening to compute the probability the second event happens.","For $X_1+X_2+X_3 = N$ to occur, we would need $X_1 + X_2 \leq N$ and $X_3 = N - X_1 - X_2$ to occur simultaneously. This is because all of the values we select are non-negative. Let $A_N = \{X_1 + X_2 \leq N\}$ and $B_N = \{X_3 = N - X_1 - X_2\}$. Then we want $$\mathbb{P}[A_N \cap B_N] = \mathbb{P}[B_N \mid A_N]\mathbb{P}[A_N]$$ $\mathbb{P}[B_N \mid A_N]$ asks for the probability $X_3 = N - X_1 - X_2$ given $X_1 + X_2 \leq N$. This probability is just $\dfrac{1}{N+1}$ since $X_3$ is discrete uniform over $\{0,1,\dots,N\}$ and the requested value is in the support since we know $0 \leq X_1 + X_2 \leq N$, meaning $N - X_1 - X_2$ is too. 

$$$$

For $\mathbb{P}[A_N]$, the trick here is to treat $X_1$ and $X_2$ as continuous uniform on $[0,N]$. At the end of the day, we only need an approximation, although this probability can be found explicitly. As $X_1$ and $X_2$ are both continuous and symmetric about their means, which are both $\dfrac{N}{2}$, $X_1 + X_2$ will be symmetric about its mean, which is $N$. Therefore, the probability in the continuous case is $\dfrac{1}{2}$, meaning the probability converges to that in the discrete case. Therefore, $p_N \approx \dfrac{1}{2(N+1)}$. Therefore, using the known rules of limits of rational functions, $Np_N = \dfrac{1}{2} \cdot \dfrac{N}{N+1} \rightarrow \dfrac{1}{2}$.","[""1/2""]",False,False
5HccMURpIEx0ilHiT3lq,Maximum Volatility,maximum-volatility,https://www.quantguide.io/questions/maximum-volatility,finance,easy,,Finance | Differential Equations,QSE,published,4769623,2,4,2023-9-8 16:21:19 America/New_York,Gabe,False,True,"Given an European call option, what would the price of our contract go to as the volatility tends towards infinity?

$$$$

Enter $-1$ for negative infinity, $0$ for zero, and $1$ for infinity.","$$\frac{\partial C}{\partial t} + rS\frac{\partial C}{\partial S} + \frac{1}{2}\sigma^2 S^2 \frac{\partial^2 C}{\partial S^2} - rC = 0$
$$$$

The partial derivatives \(\frac{\partial C}{\partial t}\), \(\frac{\partial C}{\partial S}\), \(\frac{\partial^2 C}{\partial S^2}\), \(\frac{\partial P}{\partial t}\), \(\frac{\partial P}{\partial S}\), and \(\frac{\partial^2 P}{\partial S^2}\) denote the respective partial derivatives with respect to time and the stock price.
","We can approach this problem in one of two ways, either intuitively or through the Black-Scholes equation. 
$$$$
First we'll look through the lens of the Black-Scholes equation. The Black-Scholes equation for the price of a European call option:
$\frac{\partial C}{\partial t} + rS\frac{\partial C}{\partial S} + \frac{1}{2}\sigma^2 S^2 \frac{\partial^2 C}{\partial S^2} - rC = 0$

$$$$
In these equations: $$$$
- \(C\) represents the price of the European call option. $$$$
- \(S\) is the current stock price. $$$$
- \(t\) is the time to expiration. $$$$
- \(r\) is the risk-free interest rate. $$$$
- \(\sigma\) is the volatility of the underlying stock.$$$$
$$$$
Using this information, and plugging in an infinity for $\sigma$, we can simplify our equation to $\infty - rC = 0$, meaning the price of our option must tend to infinity as well. 
$$$$
Thinking about this more intuitively, under normal conditions, the greater the volatility ($\nu$), the more the seller demands in order to protect against big moves against his position. When this volatility is tending to infinity, this means the seller needs near infinite protection in order to justify selling the call.","[""1""]",False,False
